age,profession,martial_status,education,house,loan,gender,ava_bal,assets,car,bike,fraud
54,3,2,2,1,1,1,29388,23076,0,1,1
24,4,0,0,0,0,1,36256,37899,0,1,1
29,6,0,0,1,0,0,44884,7639,1,0,1
29,7,0,0,1,1,1,31098,10913,0,0,1
35,4,2,1,1,1,1,39850,37218,1,0,0
60,1,2,2,1,1,1,37139,32091,0,0,1
35,5,2,2,1,1,0,25671,20432,1,1,0
53,1,1,2,1,0,0,24602,12739,0,0,0
44,4,2,2,1,0,0,10876,40494,1,0,1
65,3,2,2,1,0,0,1751,9748,1,0,0
21,6,0,0,0,0,0,48024,27231,1,0,0
53,3,1,2,1,0,1,49291,3261,0,1,1
36,4,2,2,1,1,1,3669,22978,0,0,0
34,4,2,2,1,1,0,21062,16309,1,0,0
22,5,0,0,0,1,1,30909,34499,0,0,0
29,7,0,0,1,0,1,41536,38232,0,0,1
59,3,1,1,1,1,1,17784,43802,1,1,0
34,5,2,2,1,0,0,48749,23860,0,0,0
46,7,2,1,1,1,1,37196,27769,1,0,1
47,6,2,2,1,1,1,9718,14011,0,1,0
43,7,2,1,1,0,1,29009,29085,0,0,0
42,4,1,2,1,0,0,3821,27251,1,0,0
21,6,0,0,0,1,1,20973,44077,0,0,0
57,2,1,1,1,1,0,9115,29157,1,0,1
29,5,0,0,1,1,1,41482,3943,1,0,1
60,3,1,2,1,0,0,43076,27868,1,1,1
53,3,2,2,1,1,0,32692,8202,0,0,1
39,5,2,1,1,1,1,48680,19211,0,0,1
63,2,1,1,1,1,0,32148,19095,0,1,1
26,5,0,0,0,1,0,43419,37529,1,1,0
47,6,1,1,1,1,1,33192,35411,0,1,1
33,6,2,2,1,1,1,49224,26226,0,0,0
55,3,1,2,1,1,0,48478,14755,1,0,1
64,1,1,2,1,0,1,39818,26728,1,0,1
22,4,0,0,0,1,0,29194,22127,0,1,1
40,6,2,1,1,1,0,22095,46729,0,1,1
43,4,1,2,1,0,0,20914,34114,1,0,1
34,5,1,2,1,1,0,7864,4391,1,0,0
51,6,2,2,1,0,1,38659,978,1,0,0
55,3,2,2,1,1,0,15309,5507,1,0,1
59,2,2,1,1,1,0,15551,41054,0,0,0
41,6,1,2,1,1,0,14882,22812,1,0,0
55,1,1,2,1,1,0,40622,38204,1,1,1
39,7,2,1,1,0,0,33602,47571,1,1,1
52,1,2,1,1,1,1,19969,29579,0,1,1
53,1,1,1,1,1,1,16046,45210,0,0,1
21,5,0,0,0,1,0,29724,23205,1,1,0
50,5,2,1,1,0,1,22708,36424,1,1,0
46,6,2,1,1,0,0,14501,7586,0,0,0
47,6,1,2,1,0,0,44791,2697,1,1,0
26,7,0,0,0,1,0,7326,30542,0,0,1
23,5,0,0,0,1,0,46471,21589,0,0,0
20,6,0,0,0,1,0,5889,10210,1,0,0
24,6,0,0,0,1,0,27882,30329,0,0,1
62,3,2,2,1,0,1,11760,694,0,1,1
62,3,1,1,1,1,0,13350,21844,0,1,0
35,7,2,2,1,0,1,35798,6669,0,0,0
49,4,1,1,1,0,0,17715,24241,0,1,1
57,2,1,1,1,0,0,36781,11649,0,0,0
56,1,1,1,1,0,1,47437,5456,1,0,1
29,5,0,0,1,0,0,47878,44004,0,1,1
45,4,2,1,1,0,0,46834,30461,0,1,0
30,5,0,2,1,0,1,24877,2106,0,1,1
38,6,1,1,1,1,1,47234,14157,0,0,1
22,6,0,0,0,0,0,8781,36579,0,1,1
31,5,2,2,1,0,0,14554,25015,1,1,1
43,5,1,1,1,0,1,34709,30487,1,1,1
22,4,0,0,0,1,0,17288,19577,1,0,1
58,1,2,1,1,1,1,26402,36099,0,1,1
37,6,2,2,1,1,0,10249,45155,1,0,0
46,5,2,2,1,1,1,7849,11308,0,0,1
53,2,2,1,1,0,0,6584,43963,1,0,0
37,5,2,2,1,0,0,49909,44782,1,1,0
33,6,2,2,1,1,1,48820,2743,0,1,1
32,4,2,1,1,1,1,36118,49951,1,1,0
51,6,2,2,1,0,1,49816,29526,1,0,0
61,2,2,2,1,1,0,11828,39937,0,0,1
56,2,1,1,1,0,0,39597,30508,0,1,1
59,3,1,2,1,0,1,8456,34314,1,1,1
51,5,2,1,1,0,0,41017,23204,0,0,0
28,5,0,0,1,1,1,26294,5709,1,1,0
51,4,1,2,1,0,1,21586,43467,0,1,0
24,6,0,0,0,1,0,10260,24944,1,0,0
33,5,1,1,1,0,0,14852,4161,0,0,0
26,6,0,0,0,0,0,10894,36188,1,1,1
65,2,2,1,1,1,0,9307,31261,0,0,0
26,7,0,0,0,0,1,24290,21174,0,1,0
25,7,0,0,0,0,0,41294,11429,0,1,0
37,5,2,2,1,0,1,21809,25321,0,0,0
51,7,1,2,1,0,1,33077,28737,0,1,1
47,5,1,2,1,0,0,41133,38178,0,1,0
48,5,2,1,1,1,1,27981,27079,0,0,0
57,2,1,1,1,1,1,433,3877,0,1,0
65,3,2,1,1,1,1,21135,5982,1,1,1
32,7,2,2,1,0,0,1321,34010,1,0,1
59,1,2,2,1,0,0,31731,33827,1,1,1
41,4,1,1,1,0,0,43952,37962,1,0,0
50,6,2,2,1,1,1,47803,33813,0,0,0
24,6,0,0,0,1,1,49480,9680,0,1,0
49,4,2,1,1,1,0,26841,558,1,0,1
48,5,2,1,1,0,0,820,38589,1,0,0
57,1,1,2,1,0,1,27344,12525,1,1,0
26,4,0,0,0,1,1,10185,6143,0,0,0
43,6,1,1,1,1,0,42241,1606,1,0,1
63,1,1,2,1,0,0,16944,35586,0,1,0
54,3,2,1,1,1,0,45108,38319,0,1,0
43,4,2,1,1,0,1,38171,43562,1,1,0
38,4,1,1,1,0,1,14759,44275,1,0,0
24,7,0,0,0,1,0,37497,13290,1,1,0
55,3,2,2,1,0,0,40345,10944,1,0,1
54,2,1,2,1,1,0,29127,44016,0,1,1
51,7,1,2,1,1,0,43488,6478,0,0,0
30,7,0,2,1,0,0,39075,19840,0,1,1
57,2,1,2,1,1,0,28824,34268,0,0,1
39,7,1,1,1,0,1,25915,1600,1,1,1
54,1,1,2,1,1,0,28971,6833,0,1,1
63,2,1,1,1,1,1,6451,25490,0,1,1
22,5,0,0,0,0,0,35642,11335,0,0,0
50,6,1,1,1,0,0,1109,31860,0,0,1
40,7,2,2,1,0,1,46202,3324,0,1,0
58,3,2,1,1,0,0,5231,16966,0,0,0
61,2,1,1,1,1,0,22857,42381,1,0,0
30,7,0,1,1,0,1,26415,15899,0,0,0
55,3,2,1,1,1,1,48212,32876,0,1,1
49,7,1,2,1,1,1,254,20988,0,1,1
47,5,2,2,1,1,0,26345,39698,0,0,0
22,7,0,0,0,0,1,26511,6987,0,1,0
22,5,0,0,0,1,0,19088,46312,0,1,0
41,6,1,2,1,0,0,44112,38016,0,1,0
29,7,0,0,1,0,0,37542,14389,0,1,1
39,5,1,1,1,1,1,4012,7339,1,1,1
35,6,1,1,1,1,0,29574,30412,0,0,0
31,5,2,1,1,0,0,26739,9991,1,1,1
38,6,2,2,1,1,0,23426,21229,1,1,0
38,6,1,2,1,1,0,24509,44434,1,1,0
58,1,1,1,1,1,0,43428,18706,1,0,1
45,6,1,1,1,0,0,20262,31144,1,1,0
44,7,1,2,1,0,0,34166,38410,1,0,1
28,7,0,0,1,0,0,5375,34921,1,0,1
64,1,1,1,1,0,0,13771,16248,1,0,0
59,3,2,1,1,1,1,18453,28001,1,1,0
46,7,2,1,1,1,0,26776,37732,1,1,1
40,5,2,1,1,1,0,43120,30027,1,1,1
64,1,2,1,1,0,1,25987,253,0,0,0
43,6,1,2,1,0,1,21016,41767,0,0,1
37,6,1,2,1,1,1,17572,31361,1,0,0
46,6,2,2,1,1,1,12855,3593,0,0,0
50,6,1,1,1,0,1,13102,2140,0,1,0
24,5,0,0,0,0,0,41884,32100,1,1,1
40,4,2,2,1,1,0,33781,35193,0,1,1
21,5,0,0,0,1,0,32167,36716,0,0,0
44,7,1,1,1,0,0,979,27808,0,0,1
31,7,1,1,1,1,0,24397,46611,1,1,0
42,6,1,1,1,0,0,15508,3692,1,1,1
40,7,2,1,1,1,1,18442,2707,0,1,0
58,2,1,2,1,1,0,39931,36105,0,0,0
56,2,1,1,1,1,0,9403,26539,1,1,0
43,4,2,1,1,0,0,1774,27199,1,0,1
25,6,0,0,0,0,0,3365,28569,1,0,0
25,7,0,0,0,1,0,33729,34810,0,0,1
58,2,2,1,1,1,0,27577,36001,0,0,0
46,4,1,1,1,0,1,38684,25020,1,0,1
64,3,1,2,1,1,1,44055,33454,0,0,0
61,1,2,2,1,1,1,49274,45155,0,0,0
64,3,2,2,1,0,1,43727,11904,0,1,0
44,5,1,1,1,0,0,43356,34905,0,0,0
25,6,0,0,0,0,0,28844,43334,0,0,1
59,3,2,2,1,0,0,14873,14689,1,0,1
34,4,1,2,1,1,0,8601,15623,1,0,0
43,4,2,2,1,1,1,42025,44117,1,1,0
55,2,1,2,1,0,1,16715,43452,0,1,0
54,2,1,2,1,1,1,3827,29068,0,0,0
40,6,2,1,1,0,0,39380,36220,0,1,1
31,6,1,1,1,1,0,33642,15894,0,1,0
56,2,1,2,1,1,0,32926,25982,0,0,1
27,5,0,0,1,0,0,19311,31477,1,0,0
49,5,2,1,1,1,1,2346,48631,1,0,1
48,5,2,1,1,1,0,37491,39656,1,1,1
45,6,2,2,1,0,0,6304,14723,1,0,0
56,2,2,1,1,0,0,17490,24457,0,1,1
46,5,1,2,1,1,1,22070,15032,0,0,0
59,1,1,2,1,1,1,27449,33129,1,1,0
48,7,1,1,1,1,1,46910,2301,1,1,1
40,4,1,1,1,1,0,8084,11757,0,0,1
53,3,1,1,1,0,1,12657,30668,1,1,0
49,5,1,2,1,0,1,47914,8568,0,1,1
58,3,2,1,1,1,1,4146,21226,0,1,0
61,3,1,2,1,0,1,7988,498,1,1,1
62,3,2,2,1,1,1,48260,35035,1,0,0
47,4,2,2,1,1,1,3899,45075,1,1,1
52,3,1,2,1,0,1,31450,47116,0,0,0
47,6,2,2,1,0,1,36879,10835,1,1,0
42,5,1,1,1,1,1,17829,26645,0,1,0
62,1,1,2,1,0,1,29810,19105,0,1,1
23,5,0,0,0,0,1,17197,47805,0,1,1
45,6,1,1,1,0,1,13662,25287,0,1,0
65,1,1,2,1,1,0,35191,24254,0,0,1
43,5,1,1,1,0,0,22581,32752,0,0,0
24,5,0,0,0,1,0,10052,19133,0,0,1
30,5,0,2,1,0,0,10431,14641,1,1,1
52,1,1,1,1,1,1,4279,29376,0,0,0
65,2,1,2,1,1,0,42103,41607,1,0,0
50,6,1,1,1,1,0,1623,16198,0,1,0
45,5,1,1,1,1,1,15636,11505,0,1,1
53,2,1,2,1,0,0,32505,13908,1,0,1
29,5,0,0,1,1,0,14327,45176,0,1,1
47,5,2,1,1,0,1,36159,47074,0,0,1
41,7,1,2,1,0,1,11812,43904,0,0,0
38,4,2,2,1,1,0,40637,5677,1,0,0
49,7,1,1,1,1,0,39503,27981,0,1,1
52,2,1,2,1,1,0,4097,48028,1,1,1
28,5,0,0,1,0,1,49158,3964,0,1,0
65,2,2,1,1,0,0,11918,21142,0,1,1
50,5,1,1,1,1,0,27806,32071,0,1,0
25,5,0,0,0,0,0,28559,39592,1,1,0
55,2,2,2,1,1,0,41300,14150,1,1,1
20,7,0,0,0,0,1,2681,18498,1,1,1
52,3,1,2,1,0,0,20527,25749,1,0,0
38,5,2,2,1,0,0,39906,44815,0,0,1
58,1,2,2,1,0,0,37243,33447,1,1,0
34,7,1,2,1,1,0,36789,2914,1,0,0
62,2,1,2,1,0,0,32940,16733,0,0,1
48,5,2,2,1,1,1,46614,27913,1,1,1
64,3,1,1,1,0,1,21245,3015,0,1,0
44,5,2,2,1,1,1,29966,36577,0,1,1
63,2,2,1,1,1,0,32015,33053,1,1,1
50,5,2,1,1,0,0,43794,38607,1,1,1
46,4,1,2,1,1,0,26862,23058,0,0,1
40,5,2,1,1,1,0,45157,29990,0,0,1
37,4,1,2,1,1,0,13373,1065,1,1,1
28,7,0,0,1,1,0,13541,1263,1,0,0
45,4,2,2,1,1,0,12665,5772,1,1,0
35,5,1,1,1,0,0,47248,40572,1,0,0
20,4,0,0,0,1,1,40040,37455,0,0,0
49,5,1,2,1,1,1,36611,49638,0,0,1
45,5,1,2,1,0,0,49982,11996,0,1,0
65,3,1,1,1,0,0,38951,28557,0,1,1
25,5,0,0,0,1,1,36696,27769,1,0,0
44,7,1,2,1,1,0,5290,29918,0,1,1
35,4,2,1,1,0,0,40824,28364,0,1,0
54,2,2,2,1,0,0,28956,20683,1,1,0
39,4,2,1,1,1,0,27909,30569,1,1,1
42,7,2,2,1,1,0,12917,11710,1,1,1
40,6,2,1,1,1,1,5538,10597,1,0,0
41,7,1,1,1,1,0,28373,5899,0,0,1
25,4,0,0,0,1,1,15353,20418,0,1,0
37,7,1,1,1,0,1,30782,40797,0,1,1
31,4,2,2,1,0,1,41407,44792,1,0,1
36,4,1,2,1,0,0,31926,1295,1,1,1
53,1,1,2,1,0,1,49711,3960,1,0,1
52,2,2,1,1,0,1,37705,32989,1,0,0
37,4,2,2,1,0,1,17820,29220,1,0,0
49,7,2,1,1,0,1,16838,474,0,1,1
23,6,0,0,0,0,0,22784,38491,0,1,0
25,5,0,0,0,1,0,19495,16230,1,0,0
64,3,1,2,1,0,0,41411,12516,0,1,0
50,5,2,2,1,1,0,5964,49133,1,0,1
47,4,2,2,1,0,1,13839,25060,1,0,0
54,1,2,1,1,1,1,32984,4249,0,0,0
41,7,1,2,1,1,1,32321,3362,0,0,0
43,4,1,1,1,1,0,20357,16962,1,0,0
61,1,2,1,1,0,0,40082,1654,1,1,1
44,4,1,2,1,0,0,20878,41925,0,1,1
59,2,2,2,1,1,0,644,49632,1,1,1
20,7,0,0,0,1,1,10246,27344,0,0,0
56,2,2,1,1,0,1,47399,11665,0,1,0
60,2,1,2,1,0,0,49172,11958,0,0,1
44,7,2,1,1,0,0,3262,38571,0,1,1
43,6,2,1,1,1,0,734,40049,0,0,1
53,2,1,2,1,0,0,30563,38357,1,1,1
41,7,1,2,1,0,0,33640,47285,0,0,1
26,6,0,0,0,1,0,24928,37775,1,0,0
52,2,2,1,1,1,1,3910,27354,1,0,1
34,6,1,2,1,1,1,651,11462,0,1,1
34,4,1,1,1,0,1,35346,1892,1,1,0
49,5,1,1,1,0,0,25500,13200,0,0,0
48,6,2,1,1,1,1,5111,27964,0,0,0
34,4,2,2,1,1,1,2793,44372,1,1,1
30,6,0,1,1,1,0,15755,37641,1,0,1
43,6,1,2,1,1,0,35584,16543,1,1,1
30,4,0,1,1,1,0,35283,14301,0,0,1
62,2,1,2,1,0,0,20620,25410,1,0,0
56,2,1,2,1,1,0,14165,42383,1,1,1
20,5,0,0,0,1,0,32348,39238,0,1,0
29,6,0,0,1,1,0,43643,43267,0,0,1
30,6,0,1,1,0,0,30338,31832,0,1,0
40,7,1,2,1,0,0,35814,3563,1,1,1
37,6,1,2,1,0,0,13016,8122,0,0,0
42,6,2,2,1,0,0,38313,1951,1,0,1
30,5,0,1,1,0,0,46571,33045,1,0,1
30,5,0,2,1,1,0,373,7841,0,1,1
30,4,0,2,1,1,1,47260,29357,0,0,0
30,5,0,1,1,1,0,35265,22142,0,0,1
47,4,1,2,1,1,0,1616,17937,0,1,1
52,1,1,2,1,1,1,16266,36953,0,1,1
62,1,1,1,1,1,1,49635,32614,1,1,1
20,4,0,0,0,0,1,43312,20445,1,0,1
37,6,1,1,1,1,0,34099,44321,1,1,0
50,7,2,2,1,0,0,12503,15964,1,0,1
23,4,0,0,0,0,0,37747,1499,1,1,1
30,7,0,2,1,1,0,29801,30212,0,1,1
26,5,0,0,0,1,1,14553,19942,1,0,0
24,4,0,0,0,0,1,16422,18364,0,1,1
48,4,2,2,1,0,0,24476,18657,0,0,1
64,3,2,2,1,0,1,36478,30676,1,0,1
53,2,2,1,1,1,0,13229,31452,1,1,1
21,4,0,0,0,0,0,31181,45329,1,1,1
47,5,2,1,1,1,0,18664,9884,1,1,0
39,7,2,1,1,0,1,38415,22473,0,1,0
46,5,2,1,1,1,1,45710,41189,1,1,0
53,1,1,2,1,1,0,27450,5889,0,1,1
61,3,1,2,1,0,0,1863,8233,1,0,1
56,1,1,1,1,1,0,49507,11480,1,1,1
62,2,2,2,1,1,0,45803,44392,1,1,1
54,2,1,1,1,0,0,20938,10020,1,1,1
25,5,0,0,0,0,1,15096,43968,1,1,1
53,1,1,1,1,1,0,10613,8258,0,0,1
65,1,2,2,1,0,1,39543,16580,1,0,1
38,6,1,2,1,0,0,46010,10755,1,0,1
54,3,1,2,1,0,1,33225,48653,1,1,0
25,5,0,0,0,1,0,16072,16690,0,0,1
23,5,0,0,0,1,0,29949,46619,1,1,1
57,2,1,2,1,0,1,32393,42485,1,0,0
55,2,1,2,1,0,0,626,2557,1,0,1
40,7,1,2,1,0,1,44568,18577,0,1,1
48,5,2,1,1,1,0,11830,23864,1,1,0
50,5,1,2,1,1,1,5506,19767,1,1,1
40,4,2,2,1,1,0,395,28451,0,0,0
52,1,2,2,1,1,1,12375,5266,0,0,0
62,2,1,1,1,0,0,39984,2067,0,0,1
61,1,2,1,1,0,0,9978,1954,0,1,0
63,3,1,1,1,1,0,11976,16365,1,0,0
36,4,1,1,1,0,1,26979,33339,0,0,0
34,4,1,1,1,1,1,30568,4154,1,1,0
52,3,1,1,1,1,0,9586,34194,0,0,1
31,6,1,1,1,1,1,16888,4673,0,1,0
59,2,2,2,1,1,0,27474,34147,1,1,0
32,5,2,2,1,0,0,30380,2578,0,1,1
54,2,1,2,1,1,0,11197,47042,1,0,1
22,7,0,0,0,0,1,69,25103,1,0,1
25,4,0,0,0,1,1,7889,44822,0,1,0
62,1,2,2,1,1,1,19308,24401,0,0,0
36,4,1,1,1,1,1,6757,36953,0,1,0
65,1,1,1,1,1,1,14713,18685,0,0,1
20,5,0,0,0,1,1,42397,20659,0,1,0
62,3,1,1,1,0,1,37559,37191,0,1,1
31,6,2,2,1,1,1,34154,7737,1,0,1
35,4,1,1,1,1,0,43056,43363,0,1,1
29,7,0,0,1,1,0,41913,37924,0,1,0
46,7,1,2,1,0,1,39749,23424,1,1,1
43,4,1,2,1,0,1,1806,9992,0,1,1
65,1,2,1,1,0,0,27501,26250,0,0,1
25,4,0,0,0,1,0,40149,7816,0,0,1
59,3,1,2,1,1,1,39137,46518,0,1,1
52,2,1,2,1,0,0,16680,35464,0,1,0
29,6,0,0,1,0,0,20675,16087,0,0,1
50,5,1,1,1,0,0,35610,37016,0,0,1
25,5,0,0,0,0,0,32471,48310,1,0,1
41,6,2,1,1,0,1,39721,23368,0,1,0
55,3,2,2,1,1,1,49871,46776,0,0,1
47,4,2,1,1,0,1,3609,15147,1,0,0
39,6,2,2,1,0,0,39335,2191,0,0,0
34,4,1,2,1,0,1,13348,29150,0,0,0
42,6,2,1,1,1,0,25677,20806,1,1,1
35,5,1,2,1,0,1,4475,29254,0,1,1
27,7,0,0,1,1,0,39024,40872,1,0,0
62,1,1,2,1,1,1,35982,9391,0,1,0
42,6,2,2,1,1,0,38342,44732,1,0,1
40,7,2,1,1,1,1,5026,11408,0,1,0
30,6,0,2,1,1,0,17957,18268,0,0,1
63,3,1,1,1,0,1,837,19574,0,0,0
57,3,2,1,1,1,1,19801,44439,1,0,0
50,4,2,2,1,0,1,39750,8333,0,0,0
37,7,2,1,1,0,0,31523,39072,0,1,1
24,4,0,0,0,0,0,1427,15877,1,1,0
54,3,1,1,1,1,1,4057,7719,0,0,1
26,4,0,0,0,0,0,26172,29867,1,1,0
53,2,1,1,1,1,0,31337,5434,0,1,1
55,3,1,1,1,0,0,45901,1671,0,1,0
63,1,2,1,1,1,0,45136,40043,1,0,1
61,1,1,1,1,0,1,3760,34470,1,0,0
27,6,0,0,1,1,0,34974,40139,1,1,1
48,7,1,1,1,1,0,41788,606,0,0,0
58,2,2,2,1,1,0,25940,4498,0,1,1
25,5,0,0,0,0,1,9810,35882,0,1,0
50,6,1,1,1,0,0,10274,19967,0,1,0
31,5,1,1,1,0,0,20162,34876,0,1,1
63,2,1,1,1,1,1,15472,41835,0,1,1
44,7,1,1,1,1,0,2086,32451,1,1,0
61,2,1,1,1,1,0,28950,5401,0,0,0
21,5,0,0,0,0,0,44352,29297,1,0,1
43,5,2,1,1,0,0,30207,46137,1,1,1
54,3,1,2,1,1,1,7542,48045,0,0,1
63,1,1,1,1,0,0,6199,12880,0,1,1
64,1,1,2,1,1,1,32969,8944,0,0,1
22,6,0,0,0,0,0,15748,18430,1,1,0
65,3,1,1,1,0,1,28366,48577,0,1,1
32,4,1,2,1,1,1,46433,4634,1,1,0
44,6,1,1,1,1,1,28743,7475,1,1,1
62,2,1,2,1,0,0,33948,30823,1,0,1
46,6,1,2,1,1,1,47454,33630,1,0,0
48,7,1,1,1,0,1,49766,4131,1,1,1
42,7,1,1,1,0,0,10272,28644,1,1,0
59,1,2,1,1,1,0,18798,25464,0,0,1
48,6,2,1,1,1,1,11682,40443,0,0,0
20,4,0,0,0,0,0,35871,29013,0,0,0
54,2,1,1,1,1,1,36430,26983,0,0,1
40,4,1,2,1,1,1,11796,27857,1,1,1
39,7,1,1,1,0,0,39573,28286,0,1,1
63,1,2,2,1,1,0,7932,7725,1,1,0
25,6,0,0,0,0,0,36161,41242,1,0,0
40,5,2,1,1,1,1,36429,11551,0,1,0
44,6,1,2,1,1,1,10249,47556,0,0,0
31,6,2,2,1,1,0,10786,15552,1,1,1
64,3,2,2,1,1,1,18145,17929,1,0,0
28,6,0,0,1,0,1,31134,24506,1,0,1
21,7,0,0,0,0,0,29236,1524,0,1,1
36,6,2,1,1,0,0,49815,14409,0,0,1
38,6,2,2,1,0,0,25263,18184,1,0,1
65,1,2,2,1,1,0,30110,19428,0,1,0
58,3,1,2,1,1,1,11032,18476,0,1,1
38,4,2,1,1,0,0,36401,33924,1,1,1
62,3,1,1,1,1,0,11727,3728,0,0,1
63,2,2,1,1,0,1,38857,317,0,1,0
28,7,0,0,1,1,1,3636,21583,0,0,1
40,6,2,2,1,0,0,18201,7204,0,1,1
44,5,1,1,1,0,1,18206,5342,1,1,1
26,6,0,0,0,1,0,21687,2227,1,1,1
63,1,1,2,1,0,1,6745,19484,0,1,1
35,5,2,2,1,1,1,30466,48324,1,1,0
38,4,2,1,1,0,0,36611,38567,0,1,0
65,1,1,2,1,0,0,47020,10612,0,1,0
36,7,1,2,1,1,0,45126,8799,1,1,1
34,6,1,1,1,1,1,21809,28304,1,0,0
36,7,2,2,1,0,1,35423,21626,0,0,1
57,1,2,1,1,0,1,25207,34110,1,1,1
58,1,2,2,1,1,1,7346,20343,0,1,0
24,7,0,0,0,0,1,18643,18681,0,1,1
54,3,1,1,1,1,1,5244,41248,0,1,1
65,1,2,2,1,1,1,40394,766,0,1,0
23,7,0,0,0,0,1,45720,1660,0,1,0
49,4,1,2,1,0,0,43291,9659,1,0,1
51,5,2,2,1,1,0,5530,32578,0,0,0
52,3,2,2,1,1,1,37993,1501,1,1,1
63,3,2,1,1,0,1,14267,36107,1,1,1
23,5,0,0,0,0,0,229,29389,1,0,0
48,7,1,2,1,1,0,48214,41591,1,1,1
25,6,0,0,0,0,0,20871,30702,1,1,0
26,7,0,0,0,0,0,26470,20460,0,0,1
21,5,0,0,0,1,0,49184,10062,0,1,1
52,1,1,2,1,1,1,25295,45569,0,1,1
59,2,1,1,1,0,0,10541,7115,1,1,0
46,5,2,1,1,1,0,33971,40082,0,0,1
65,3,1,2,1,1,0,29162,24996,1,1,0
51,5,1,2,1,1,0,7073,31177,0,0,1
56,1,1,2,1,0,1,19020,13642,0,0,0
34,6,2,2,1,0,1,48031,5804,1,1,1
50,6,1,2,1,1,1,36849,27468,1,0,0
28,5,0,0,1,1,1,8652,27513,0,1,0
59,1,1,2,1,1,1,6916,23062,0,1,1
48,7,1,1,1,1,0,15853,13733,0,0,1
65,1,1,1,1,1,1,15692,25215,0,0,0
44,4,1,1,1,0,1,34754,28216,0,1,1
50,4,1,2,1,1,0,43543,39096,0,0,0
51,5,2,2,1,1,0,11743,20897,1,0,0
24,7,0,0,0,1,1,31626,49949,0,1,0
39,6,2,2,1,0,1,29133,35435,0,1,1
52,2,2,1,1,0,1,20774,26913,0,0,0
62,3,1,2,1,1,0,8893,36492,1,0,0
39,4,1,2,1,1,1,30099,39124,1,0,0
54,2,2,2,1,1,0,24878,9141,0,1,0
58,3,2,1,1,0,1,16050,18722,0,0,1
55,1,2,2,1,1,1,1209,3458,0,0,1
62,3,1,2,1,0,1,42960,32013,0,1,1
37,6,1,2,1,1,0,33601,29199,0,1,0
30,4,0,2,1,1,1,16294,31026,0,1,0
49,5,1,1,1,0,0,47635,16890,1,1,1
38,5,2,2,1,1,0,44430,49076,0,0,0
41,4,2,1,1,0,0,378,249,0,1,1
35,5,2,1,1,0,0,38986,42859,1,0,1
61,2,2,2,1,0,0,18893,44596,1,1,1
56,2,2,2,1,0,1,29154,31231,0,0,1
29,4,0,0,1,0,0,26669,575,1,1,1
33,6,1,2,1,0,0,26285,46746,1,0,1
54,2,2,1,1,0,0,48995,13908,0,0,1
28,4,0,0,1,0,1,33864,12737,0,0,0
20,7,0,0,0,0,0,30262,8809,0,1,1
20,5,0,0,0,1,1,38564,26595,0,0,0
63,3,2,2,1,0,0,46301,21700,1,1,1
23,6,0,0,0,0,1,21574,39579,1,0,1
49,4,2,1,1,0,0,28708,18081,0,1,0
50,5,1,1,1,1,1,16038,36576,1,1,1
37,5,1,1,1,1,1,42161,40588,0,0,1
39,7,1,2,1,1,0,33806,12770,1,0,1
56,2,1,1,1,1,0,29003,92,1,1,0
58,2,1,1,1,1,0,19878,31116,1,0,0
43,5,1,1,1,0,1,28942,11058,0,1,0
21,7,0,0,0,1,1,22450,20767,0,1,0
49,7,2,1,1,1,0,42068,47092,1,1,0
20,7,0,0,0,0,0,27454,40387,1,0,1
25,6,0,0,0,1,1,40271,8895,0,1,1
55,2,1,1,1,1,1,28286,32206,0,0,1
41,5,1,2,1,1,0,48917,7769,1,1,1
36,6,2,1,1,0,0,9574,31427,0,1,1
27,4,0,0,1,1,1,43686,41097,1,1,1
48,4,2,2,1,1,0,29928,18975,0,0,0
54,2,1,2,1,0,1,38435,32307,1,1,0
44,5,2,2,1,1,0,23292,29937,0,1,0
54,3,1,1,1,0,0,48486,13654,0,0,0
55,1,2,2,1,0,1,13756,4580,0,1,1
20,6,0,0,0,0,0,6585,41363,0,0,1
35,4,1,1,1,1,1,24193,31189,1,0,0
37,6,1,1,1,0,0,25079,32965,0,1,0
40,5,2,2,1,1,0,35663,32769,0,0,0
55,2,2,2,1,0,0,312,16494,1,0,1
54,2,1,2,1,1,1,27781,4526,0,0,1
33,7,1,2,1,1,0,33149,3061,1,0,1
64,1,2,1,1,0,1,33243,2608,0,1,0
52,1,2,2,1,0,1,12836,2916,1,1,0
35,5,1,2,1,0,0,28099,29443,1,0,0
27,5,0,0,1,0,0,34564,40194,1,1,0
31,6,2,2,1,0,1,32536,28097,0,0,0
63,3,1,2,1,1,1,27972,46697,1,1,0
26,6,0,0,0,0,0,24171,6064,1,1,1
65,3,1,1,1,0,0,25712,36204,1,1,0
21,5,0,0,0,0,0,37704,46784,1,1,0
36,6,2,2,1,0,1,9868,35690,0,0,0
33,7,1,1,1,1,1,1560,17706,0,1,0
64,1,2,1,1,1,0,18344,24663,1,1,1
51,6,1,2,1,1,0,2515,43240,1,1,0
55,3,2,2,1,1,1,833,42401,1,1,0
63,1,1,2,1,1,0,33998,14974,1,0,1
37,5,1,1,1,0,0,46250,30628,1,0,1
65,2,1,2,1,1,0,35633,15706,0,1,0
21,4,0,0,0,1,1,34622,20652,0,1,1
62,2,1,2,1,0,1,42185,35320,1,1,1
31,4,2,2,1,0,0,30672,1343,0,0,1
53,1,1,2,1,0,0,11025,40183,1,1,0
